actual,lstm_pred
655.8783824841547,653.8040515783123
600.3828014638523,652.0985119823623
643.3215628514562,647.4329654751666
661.0088498469479,645.2293615602279
636.9757862192226,646.3026135571631
623.7390592811008,646.9452441059523
671.1529617323984,645.6260478756433
647.413430253827,646.8193550209922
637.7607338242332,649.9016822721311
651.047398028857,650.2421661951777
715.9167285486398,651.0966989959552
678.8375712445386,655.8594350394601
679.0643417046961,660.8843990513142
660.8886579748091,662.5828652663234
654.1621318144287,662.4892872145429
590.0979427917396,660.7252586650135
633.0254913384217,649.4164611614366
637.9856396699381,642.4445650729488
603.1276983988116,640.2053805559971
621.0646052446142,636.5283978020265
600.4790882269342,634.0986807640252
649.0419041075656,632.0702231638602
670.4691492712204,633.1339442607967
677.6693629656082,637.4709952640023
660.369611551981,642.8705920289431
625.9150914700358,646.142917557858
601.698371037001,644.7506154780077
606.0782825149624,639.3603359157564
618.2754355686376,632.8922739736107
627.7785075491081,629.0689940416337
646.0062875502103,628.3981340782746
624.6458945468258,630.411419169473
658.4743973417065,631.9468129676891
644.1931624300132,634.7829395486829
650.2636427935256,637.7798947247215
678.5062638167801,639.8742993145635
620.4942066449908,643.7873321164832
660.4676144573092,643.2471053183524
649.6506692880981,643.154809450428
641.6628429757576,643.9846388422403
672.131408021649,643.0754422697216
671.9753538639252,644.2655653251608
626.3377301002893,647.1502439348474
645.4459854035518,645.8054895063357
657.0302920646017,643.7891912830748
643.1748312994354,644.136086125403
664.6255333071949,644.3336065484696
657.0298004477569,645.628227588199
695.8140310089003,647.6743152163885
611.7430216017553,654.6668758346941
646.9391002563151,663.5013790415314
977.2874372121952,915.7261923654285
1015.102686385976,992.0507347534755
959.5707027488614,1003.0182255993647
1008.6578177556222,1002.9823992454459
984.2487892162916,1003.5189931893171
981.6459533469748,999.9980842652575
963.8375449114828,997.4874186864603
988.3731013449748,986.5206971508849
1027.1125132572731,982.0742331252729
999.3702829117632,990.9303518149549
1015.692010446862,1012.606855926164
1041.616045549157,1047.8260744192253
1136.4977001882305,1088.3568463857598
1115.933821266107,1123.089390626423
1141.5851159472356,1136.588115417138
1116.2964069098086,1138.3456261987308
1117.2932434852366,1137.0026027184251
1091.906490577191,1135.4164344394987
1153.0602478447756,1135.217631832576
1120.25374617643,1138.322910174743
1134.4562667130624,1140.9795096461207
1104.0047623525,1127.0094113303594
1140.8025013105528,1049.1456125652294
1110.8552796142887,923.8202985044321
866.5534713897886,865.8508697964439
892.0418402133123,876.7615038019543
889.8651722381475,883.7280788274384
869.5454376194107,884.1105168747504
825.8929136146662,883.7864849733102
944.9164536838502,882.4677588770819
913.7426636891626,879.8617121754561
888.1630600545417,877.8048061209789
851.26609489256,879.9651737277959
867.2563853897851,890.8287649418611
856.5106786879213,907.9517132920752
901.692587909744,927.00942632837
956.5625722712958,943.2311036050273
930.395903541004,953.0739589359391
938.2311225218804,959.8542005925029
978.0297035642476,962.2396395479993
990.002446170512,962.6476518208123
988.208289087156,963.6970551980198
968.9258016263494,965.7395313416807
943.684378279934,966.5746604267658
868.962154366772,964.9413718911196
957.4290005952056,957.4194616677311
949.9542810288976,953.7219319174629
953.499552408034,951.523082767658
951.3474336758302,950.2081070592094
916.8434459512712,952.0528277127634
963.9352139212796,952.1353148741869
965.8054078507962,953.7579292292291
967.0584695514916,956.8444770022284
973.6644250893348,960.4852594319888
965.1012911230406,963.4325406684604
939.7492647115272,965.2603578648418
948.2290788020978,964.9288278590585
952.2781216813344,962.6673333430068
952.6924862276654,960.8653521513303
974.9554413992932,959.0378234463166
966.0917188255622,958.1666970494653
1001.9335859892489,959.1144659863282
1005.1617244971168,961.2458829501561
951.991239565348,964.5935902049574
854.0836112885157,965.7732741468329
980.9208116531815,961.4914852678347
936.4905915253236,961.0822121808965
929.9629019542248,961.1044687556691
940.0388681252658,959.4605380940154
938.8339238296348,958.248735446539
965.3067452526348,957.0266005341537
911.0141055218444,957.8198556314643
923.05698135521,956.8753883180312
958.5789638549354,955.4478902913249
965.5736007603329,955.9440313345291
966.0385411234004,957.5644980316122
930.3240930266676,958.7565123082393
925.543358768344,956.8608782707239
937.334129155302,954.272181119404
955.996818807118,951.7967969663865
987.1369342318136,950.3835098107544
898.8140703557312,951.6663561287367
944.4817810760408,950.1888636164991
916.68303897437,949.1476021067791
908.6939330661628,947.1834353421432
974.1739161336204,944.6636876276971
963.6156143624836,945.639408172628
961.2358378986816,947.5934991091264
973.0256459932748,949.1884824020649
938.0070275808466,951.1734525997697
939.1840620916618,950.9182873274958
1004.6432654180644,949.3394809208779
943.8357236435106,950.6684431182258
968.3783028263524,951.7443877012594
950.1595385240828,951.9398032058285
903.7935367480396,951.5796377605873
898.8842749049683,948.9811960119594
935.5253945015024,945.7062420061388
976.4025312917496,943.8607093028093
969.7072914159,945.1747874825584
972.8519291056008,948.0087343509965
925.323845526592,951.5753744992651
990.396812253058,951.5606507546482
925.8776674953403,952.1141588405575
955.3206099667492,951.68384725351
949.7411927523066,950.6925161201283
945.6531544921352,950.3501409758936
983.4648034573902,949.4601344217579
932.372236995851,949.8846334419901
916.2598686072018,948.7267359408065
950.4998871551604,945.9923185942155
940.0043316428367,945.0032526523133
1034.4345729770662,944.711331442825
966.9126869109994,951.5444738683277
939.7664856195344,956.6026250723295
923.5972107703228,958.131746854515
902.9927897357804,956.257044468454
924.369522856564,952.5242760318679
952.8735442939784,949.7975304186839
985.6832162898692,948.2039254733908
978.042228559698,949.7009819743027
955.7273707911596,952.4777434427489
941.920808357438,952.9563826763142
956.720308910304,951.4273677427834
937.0340500628856,949.306838656869
992.9590998940968,947.9427125672614
945.270245468123,949.2678923222331
947.841553543832,949.5495133214091
894.6044393744833,948.9639613239573
945.114128836931,947.1777296239826
970.9121034491236,947.0040898752401
923.3069355740364,949.7707541458176
931.2319916376796,950.8256922833384
969.8177754433416,950.9548081976701
913.0835694120486,952.4341385067684
976.445025188548,951.0702581690666
936.6964027456723,951.8813142522492
940.28579448772,951.827857870306
921.9030398718602,951.99333438183
959.451156510697,951.3477120707093
1011.4967996257344,952.6593006768042
969.5374309865158,960.4497536240341
928.3928684514866,970.4227826709591
978.3905146372869,978.1450661764945
1042.0830113516438,987.100906715602
1084.362124535689,998.0688035863791
1070.1669100541092,1017.2048313441314
976.4214608632068,1033.9500029195947
1024.8980091761243,1039.5192753481886
1073.6096305708847,1042.0702656092672
1053.7914318036255,1045.9779346087212
1024.4061013073035,1051.5164132550326
1034.160262112655,1059.7443580189056
1002.3440844977656,1076.0305077738049
1047.7906678118402,1102.8699923041358
1105.267243150394,1143.6326899605483
1270.123334768308,1185.4440857930472
1304.7604250297106,1217.7530247387574
1272.0599272447496,1224.4614106750398
1275.6869835838172,1225.193665875386
1299.3519671936256,1223.2911614693737
1259.4315814835556,1224.2428838064607
1245.319316962328,1216.2777439936722
1275.8164379155503,1215.3516653337117
1286.3460059280471,1216.7362102012314
1238.0008839321947,1224.2899399539876
1231.9607729414993,1223.2246161272305
1253.471400810772,1162.3150062758752
1070.7874716732915,1059.2406093514871
1069.952276216539,1020.8661821399203
1014.39580999531,1040.3063011689308
1097.790151676583,1056.4759858902141
1033.9708767650786,1064.7637872704463
1043.3733750777856,1065.0148816089763
1027.4336410003043,1062.8879309189147
1117.4582208984273,1064.155348291159
1056.0517667571992,1069.348855370927
1028.7256229829609,1075.5185103902443
1071.5980887490612,1077.1321387734267
1069.228394482751,1046.6543507021245
845.3068244105029,923.1839559989717
871.0151678195846,849.8211147411513
829.3677009792284,847.6438223074308
837.6770431262687,849.9204465929872
799.7445836358485,852.0152465228515
816.901222894511,849.8496860714164
895.1907701417672,844.9892609741414
891.0357156930579,842.9578035979958
851.6447162162241,845.6726716476026
891.573286179746,852.4424060745855
845.9981378347924,853.6673544456097
843.9147424358023,833.060350607948
751.4127662116389,781.3304372409322
746.8769601169108,747.6152684932324
744.6200919109955,736.7881340401486
778.5849526787388,736.7630673457576
753.7533913489051,743.8253573961161
767.8120441108451,749.8811010646647
775.7845131319333,755.8478611735843
759.7046448913684,760.585354222418
725.743216852294,763.8883239454991
716.178352775899,763.0846190497593
753.7195158701826,760.250576017532
745.7185923793767,759.3248713278631
752.1847857230031,759.360152753643
749.5986490187853,759.0895585356315
814.5893415041642,759.3435271029726
716.7443436089666,762.9626513104266
700.2513432544719,761.7949664724732
758.3094208379903,751.1764273055151
740.5894361352952,742.5400001347487
757.9016967432487,734.3892535238919
764.5970755571001,726.1534340141682
782.1026173794725,724.0250729218646
712.3193544904016,723.241359409418
736.082052553571,717.0366152918994
660.7190314720191,710.5453992462816
669.2615898921806,697.9467140983782
704.8362387572097,684.7005795273589
673.8925992778467,679.271043769373
648.580285102843,677.5388988584043
627.7391061764334,672.3507983205641
635.8927536820245,666.5242770709298
635.1824294260723,661.0188573983805
666.380840712844,657.0824888502758
656.4249361396458,657.9826887660694
616.9087607289455,659.8816030572839
639.1024632727392,657.8361565210225
671.9386888362856,655.974211864332
658.7915588743515,656.6506920669281
664.2161154003193,658.4118143330497
659.5730427514316,659.5946716799697
690.6607683652214,660.1823820202463
655.9010765956092,662.8048754010458
640.3494300532326,664.1395646862853
627.106123971661,661.915980072919
656.2402364552428,657.4895822246584
588.9823996306229,655.3973787171032
645.3927749541822,648.3256646154007
644.8540035019664,645.549458759959
615.888228659568,645.8333342657488
626.7933540336,643.181671202218
670.2414382537061,640.7085949801419
655.7677937268741,642.0168071687484
652.5447083426832,645.2137402869116
657.6586883483005,646.7819152523876
652.3156896987231,647.9924036614113
681.0715640714578,649.3990020912596
653.0857295425913,652.3098586213462
613.5446721545312,653.8519197756151
690.7532491218602,650.0443679656089
659.2585066832212,650.1753644162633
635.2686567301233,651.3734583813425
618.6649570426246,648.1808846882908
659.8978555239511,643.2420620618508
647.0706998756406,641.5989648197037
689.3536696508102,641.9298537335588
641.3523179833293,645.0069026611558
629.0654802579384,646.0002318643802
672.3949054558982,643.7248897626803
673.1320473179208,644.4933666569675
654.2162841902549,647.0806640909109
666.9089261918728,648.2306120521853
649.057821981444,649.1637427233553
655.8466275252312,649.0196679973665
679.1247720640981,647.7514813148082
665.6329583505376,648.2241797631726
645.7681390416844,648.8759138173417
683.8090636481538,647.3670825946825
590.8786156802122,647.490749227625
701.3018327855484,641.8083240737103
607.3510226277316,642.6162067518485
634.3226793806926,640.1452888725973
648.9770616201233,636.3427589493618
646.337983231796,636.1837467814469
675.1602760006639,636.5519686152519
623.5540845347441,639.509710335018
656.5191704370766,638.5024266974906
635.5446975445061,638.0087218036134
657.3785244834354,637.8555649419756
648.380693505053,639.2923801713713
652.3233913170744,641.5707354051336
636.2518791883914,643.7312579425
637.2484012475979,645.0072873163127
657.1818128506857,645.280563435557
673.5928876439011,648.5543421061759
635.0430166450539,661.3759669720974
628.2808113856772,711.8552248495739
1015.336504141796,929.4778599763995
999.1874026735578,1000.0287925686164
1020.7624533496488,1004.3737396874039
977.3550696657212,1006.7707503522035
955.5140268644142,1006.5749929319395
986.6748979543416,1001.977038883703
980.8411847683744,997.5721389847668
998.0302899979926,985.0069936295718
984.0788696432404,979.8822436590993
1018.5254237834112,985.2376478204587
992.7962434394371,1008.6934598388184
1003.7618624693476,1039.9060888479103
1133.8446745286894,1075.062074307124
1134.7776878779705,1116.1769451294067
1129.3005828062917,1131.3395385407412
1142.6688278279237,1131.510752825022
1110.0124322220208,1128.3183714595489
1164.889258734013,1127.873368182481
1123.9903759834526,1130.3930090482725
1097.1150821201988,1131.8737390747472
1134.6056444924602,1135.1292038859515
1108.624298506479,1131.6744663337436
1146.5371739303878,1087.9730460181006
1185.143949968725,964.1328588059187
850.4318871433879,885.5965973476088
878.4054977629338,875.761376353075
826.2085497147185,881.7789563533833
881.4438201683679,880.142336810927
847.9533444373419,879.4791218688111
854.4753239714721,878.3650536857829
842.5640271863385,873.8694392790119
888.3999700837026,870.0275436401708
895.2787983691658,869.326130304002
870.6808197987968,871.3782388538835
848.4855217989412,883.7857610736746
909.8342653349308,904.3132441356889
931.2397468061336,928.8062520724575
895.9491925018141,945.1432991840202
961.4597252489268,953.761273592121
922.380633158962,959.5876345687734
974.7152198374794,959.8645221725463
940.4715575831646,959.6655165531796
965.092831013605,958.5469927812507
985.037508663804,957.7097160382061
919.778528384482,957.962039136265
935.8515717276898,956.0816310320436
948.1082231835734,953.9969603546442
988.4387829758584,952.857782737763
933.5404320514888,954.9893065502455
935.1374076012748,955.904486647427
961.9535143888952,955.2896474337236
935.5692818572358,955.891098510994
953.8131470724404,955.8468524830853
911.2115644757968,956.6061724476654
1005.3582485639148,955.8423648395882
916.307269242265,959.0979258145817
941.9561824002448,960.1469124820361
949.1879741039476,959.7371585761516
997.81720335892,959.367718667683
916.8788554766816,961.4601679271441
999.5926033869688,960.8667732384378
968.9294205275504,962.1118378721203
960.4273831105812,962.8638387038538
925.3841578245512,962.5833503004176
964.278531050952,960.3719678034172
931.912834439505,959.3523965706
981.6665313299604,957.521128162672
925.7234492723068,958.0536084333376
947.171037638598,957.1976652303181
936.1181727996708,956.5756778416157
925.3119259393252,956.0483904155683
968.5329954226978,955.54475928167
963.3864686852409,956.3396277936666
980.2252549725248,957.9274735964717
905.5031222947958,959.9009575637969
976.604267558526,959.0932458435061
1012.6362226339224,959.4984907361626
938.7089727705765,962.5931376371875
997.3787153027242,962.6957764548862
943.4209681985044,963.9498591150249
915.6897565609672,963.1608031698437
942.35918893983,959.9351811878953
976.205099191882,957.1708034785281
929.0455879417116,956.3859253157455
934.9915335248378,955.1551784017918
964.8384858073298,954.2141516150399
950.0765029184644,954.7545280012872
964.6155738121686,954.7765922484815
955.9457385189584,955.4587781692381
961.9906329887892,956.2952428625069
939.1924703547614,956.530267163371
955.79327355076,956.0369682943816
926.8156748576016,955.5929266552059
982.2108405625848,954.5070344624205
934.1431320795672,955.6013463291958
978.2211871887348,955.9805308349725
944.1598259754284,957.217902365517
955.049975268933,957.4378716909348
937.6258862277324,957.4023979375764
924.6001142207992,956.4809885638263
906.3809903098676,954.8018299007201
923.6168960351883,952.7150115653615
941.902278669602,951.0536432032617
955.296979470722,950.2740113094244
975.2594828320816,950.7352555820057
938.8560635050789,952.7665446715201
927.9509808933208,953.927839959923
913.9321303499322,953.134670341536
962.0015904476026,951.7428063411699
984.5798628832335,952.2180371026506
981.6582566989072,954.7282111776362
967.748318703681,957.36628309229
965.96358293169,958.5930979757509
992.4405944927336,958.3314897295991
958.3020365354204,957.6214911040257
966.1532419006044,956.0548120197154
941.9804034537,954.9944673402672
915.948915728631,954.2605559857733
932.9037774875106,953.4644159747859
949.7710240366335,953.279343419991
951.5196343125326,952.9489994342749
998.1571463713848,953.3857539952005
952.0319291897767,957.2316217327797
979.4710861006412,959.5854975956795
939.123068960592,961.1334888502839
942.2081028558692,960.404973352852
916.7748090694138,959.2052125487596
931.4417996780855,957.4672871255719
963.1745347840938,955.5669838018464
950.1890045098534,955.3309658084937
973.5734654974308,954.4204977369841
954.5313487086264,955.1167235709676
941.1886567090564,955.8010892042801
1003.707421594674,955.0676159292703
947.6524107821738,957.8871489141903
979.0750242426326,958.9868032137003
939.9697698363832,960.8749898999837
967.7399869845892,961.1540892709088
973.2003914787922,962.2153528487875
955.2122992643896,963.5657702559979
891.137926932585,963.4087775276565
950.4563115214028,964.4404547130505
980.7615011939994,970.1751074893793
963.1870208256933,982.8657359046466
1061.1459718807312,994.2460151582136
1006.943576651062,1013.9249409304641
1031.9886232331237,1028.0615949291616
1060.283940778786,1034.0331098032152
1060.2595819196722,1037.6402135370163
1080.3666695033226,1039.6573451797838
1046.3783311213476,1040.0057786427394
1060.1456021668453,1039.1455401238013
1050.4093560482822,1043.1477488129283
1025.326431587461,1059.9995553457757
993.6052167226312,1103.833403884046
1060.7752423032518,1171.4283203622701
1254.3486802103205,1220.3098703061132
1234.545623947496,1245.383146574359
1209.5206735871034,1248.2158753681335
1265.7434878602185,1244.7192317735548
1243.351998145111,1241.7390518363031
1263.9218680592037,1239.2601630474117
1296.601213260294,1234.2970857763562
1196.4642279920074,1232.943441539774
1232.509979782441,1232.8171464299262
1244.7656096672022,1237.077757905564
1286.3706543536662,1241.2989208578892
1209.089924519838,1201.9753891012756
1098.3965256420151,1098.7653371248887
1053.3963975391573,1052.179152720635
1047.5999834566535,1060.665799447252
1045.048505919527,1073.049302089468
1039.0934241954992,1076.4428367322676
1076.2029189817288,1073.0207307592032
1023.2869811479392,1070.8953400595
1058.6353545410964,1072.7185627637296
1040.3954583573257,1080.7618730522918
1030.9466637871476,1089.4326200109458
1114.6493793920974,1079.6625499836114
1060.4762683688366,997.7768930617561
865.3316386165286,874.6935763087454
878.4444195167166,843.6416056046548
814.4662513670363,843.8760195325789
893.8072977280508,846.7540735256746
787.2760705376231,852.4769155188352
830.780839749037,850.2200876177772
838.5242081705275,845.4647481723933
864.5430841242627,841.7071187250764
855.4679566535372,844.9074169080584
845.8296314825402,851.4562550975442
849.7000663843069,854.3189642882177
825.5494244119358,846.7231622098717
712.5691901378957,801.4365279073494
768.1627905584015,752.2108505013347
767.3426528134046,734.8231124862752
789.6123593789265,733.5118657958755
730.2495725796198,740.7645815186289
767.3203802575231,744.2924035506472
742.9073317908817,748.4295300360558
779.761874629837,751.3982878521208
775.5490694169536,754.8955191143004
755.2802349806115,758.5008865574625
741.5117460833503,760.5252304844219
774.0233044652066,760.3863165484547
766.1726130814142,760.2771385930888
732.8889899478454,759.1863741016493
716.8050331630143,757.4363053288557
742.786677482955,754.4163563223269
787.8853453837053,752.1957848410228
778.662178968326,750.8742593100416
722.1918132582355,747.7575909012842
720.8060646025019,738.6961304670122
781.8670962419872,724.1057757107546
721.6091023810543,714.9941605179694
762.7323830910502,706.1805034836627
734.5982196165919,701.0124904929049
